,Target,Model4
71,0.9000000394880773,0.9018535733222962
72,1.7000000789761545,1.7522355094552042
73,0.6000000137835741,1.314829855412245
74,2.4000000372529033,2.301552747189999
75,0.20000000493600964,0.45531547535210853
76,1.80000007301569,1.9130880400538446
77,5.500000026822091,4.9828966021537795
78,3.1000001698732382,2.17079313993454
79,2.2000000491738323,2.643350557982922
80,0.7000000078231097,0.9106550477445127
81,1.000000033527613,1.221586808562279
82,2.4000000372529033,2.0319806024432183
83,1.1000000275671484,1.2769861392676831
84,0.20000000493600964,0.48414050675928594
85,2.1000000551342968,2.0811343356966976
86,2.70000001937151,2.677589023113251
87,1.80000007301569,1.988498789072037
88,1.9000000670552255,1.946977818012238
89,1.1000000275671484,1.572563460469246
90,0.9000000394880773,1.118165147304535
91,3.1000001698732382,3.4425487041473395
92,0.9000000394880773,1.0047574341297152
93,2.4000000372529033,2.2267352893948558
94,0.8000000018626452,0.9425505094230177
95,0.5000000197440386,0.7944617163389922
96,3.900000122189523,3.3576691806316386
97,0.4000000039115548,0.5073469456285239
98,1.000000033527613,0.9772259667515756
99,1.200000021606684,1.2153526306152345
100,0.8000000018626452,0.8972328580915929
101,2.2000000491738323,2.3045547693967823
102,3.1000001698732382,3.0649236351251608
103,1.5000000037252905,1.9158672511577608
104,1.200000021606684,1.4479931376874449
105,0.8000000018626452,1.0681693345308305
106,3.000000001490117,2.9894192636013037
107,6.100000339746476,3.3725047737360008
108,2.0000000610947613,1.7930216223001483
109,0.1,0.3834009908139706
110,1.3000000156462195,1.346795403212309
111,10.000000107288361,9.982211482524873
112,1.000000033527613,1.209003734588623
113,0.8000000018626452,0.9989870101213456
114,1.1000000275671484,1.047996561229229
115,0.9000000394880773,1.79674106836319
116,3.5000001460313803,3.237083393335343
117,0.8000000018626452,0.9667840063571931
118,0.9000000394880773,1.108080591261387
119,2.500000031292439,2.853168705105782
120,0.4000000039115548,0.6604107201099396
121,2.1000000551342968,1.938004353642464
122,2.6000000253319744,2.5661459878087047
123,3.000000001490117,2.7687855377793316
124,1.1000000275671484,1.2606267832219602
125,1.80000007301569,1.8626856580376627
126,1.5000000037252905,1.7631602272391322
127,1.200000021606684,1.3981227651238444
128,2.1000000551342968,2.183305256068707
129,0.3000000098720193,0.5523162584751845
130,1.9000000670552255,2.3938057839870455
131,1.80000007301569,1.792440186440945
132,3.600000140070916,3.3576691806316386
133,2.1000000551342968,2.34587559401989
134,1.000000033527613,1.322362544387579
135,1.9000000670552255,2.347686152160168
136,1.000000033527613,1.0671920515596869
137,1.200000021606684,1.200948276370764
138,1.80000007301569,1.620016646385193
139,2.6000000253319744,2.6848532229661943
140,1.9000000670552255,1.8626856580376627
141,1.000000033527613,0.8237689167261124
142,0.20000000493600964,0.46172946691513067
143,0.9000000394880773,0.9622182093560697
144,2.300000043213368,2.574218095839024
145,0.9000000394880773,0.9398447841405869
146,1.9000000670552255,2.3973341494798666
147,1.3000000156462195,1.9920118123292925
148,3.400000151991845,3.66926335990429
149,6.300000327825547,7.664059662818909
150,1.3000000156462195,1.9379394978284838
151,2.2000000491738323,2.351372124254704
152,2.4000000372529033,3.0704496294260033
153,2.1000000551342968,1.8341646164655687
154,2.8000000134110454,2.4075668975710873
155,0.20000000493600964,0.4730290234088898
156,0.8000000018626452,0.9629936024546625
157,1.200000021606684,1.2055329024791719
158,1.1000000275671484,1.2127853341400625
159,0.1,0.3667234359309077
160,5.400000032782556,3.7099767714738854
161,2.300000043213368,2.08954745978117
162,3.5000001460313803,3.4496078759431845
163,0.8000000018626452,0.9482225164771081
164,1.1000000275671484,1.280971197783947
165,1.200000021606684,1.6169821962714197
166,2.1000000551342968,2.111379286646843
167,0.7000000078231097,0.8936191514134408
168,1.1000000275671484,1.3049805760383608
169,5.100000050663949,3.712829729914666
170,2.1000000551342968,2.1073325976729396
171,1.200000021606684,1.3917807556688788
172,3.5000001460313803,3.142184692621232
173,2.500000031292439,2.524038176238537
174,2.300000043213368,1.9524950951337816
175,1.000000033527613,0.956432791799307
176,1.5000000037252905,1.4656299091875555
177,0.4000000039115548,0.6554650284349919
178,1.9000000670552255,1.9606067791581157
179,1.9000000670552255,1.9346745654940607
180,1.600000084936619,2.3572537794709207
181,1.600000084936619,1.6881515145301822
182,1.5000000037252905,1.5775747925043109
183,1.000000033527613,0.9524824276566507
184,2.900000007450581,2.686680343747139
185,1.80000007301569,1.9392756670713427
186,1.1000000275671484,1.2249399587512018
187,1.5000000037252905,1.7666960895061494
188,2.8000000134110454,3.1103945344686514
189,0.9000000394880773,1.3131031565368176
190,0.6000000137835741,0.769117607176304
191,2.500000031292439,2.1578531846404077
192,2.300000043213368,1.1218241833150389
193,1.000000033527613,0.9466283187270166
194,1.1000000275671484,1.1925510175526144
195,0.9000000394880773,1.3151464633643628
196,2.6000000253319744,2.333328086137772
197,1.80000007301569,1.9429449021816256
198,0.20000000493600964,0.46116723064333204
199,8.800000178813935,8.466153132915498
200,2.70000001937151,2.586190095543862
201,3.3000001579523093,3.1910831868648537
202,3.5000001460313803,3.237083393335343
203,1.80000007301569,1.922025938332081
204,1.1000000275671484,1.42739287391305
205,2.8000000134110454,3.127329224348069
206,0.7000000078231097,1.23473998606205
207,1.400000009685755,1.2335172273218633
208,0.4000000039115548,0.6567000783979894
209,0.8000000018626452,1.0981980994343759
210,1.7000000789761545,1.7767750665545465
211,11.60000001192093,9.982211482524873
212,1.80000007301569,1.6232292756438258
213,1.80000007301569,1.3792134597897532
214,0.7000000078231097,0.8574824333190919
215,0.9000000394880773,0.9242249064147473
216,2.8000000134110454,2.636338633298874
217,2.1000000551342968,2.1500310853123668
218,11.60000001192093,9.98221078515053
219,1.3000000156462195,1.2647628232836725
220,1.000000033527613,1.0738456130027771
221,0.3000000098720193,0.5788713146001101
222,1.600000084936619,1.3750529244542125
223,1.7000000789761545,1.9370545297861101
224,1.1000000275671484,1.350295699387789
225,3.000000001490117,3.5943894147872935
226,2.2000000491738323,2.2374394625425342
227,0.9000000394880773,1.362603659182787
228,3.400000151991845,3.522312638163567
229,2.900000007450581,2.778888748586178
230,3.400000151991845,3.37095206975937
231,1.9000000670552255,3.3041708052158363
232,0.8000000018626452,1.0628741711378098
233,1.3000000156462195,1.3149899028241636
234,2.8000000134110454,3.1103945344686514
235,1.9000000670552255,1.674851191043854
236,2.70000001937151,2.543549664318562
237,1.7000000789761545,2.154849070310593
238,2.1000000551342968,2.3594323769211774
239,0.6000000137835741,0.7958786502480508
240,2.4000000372529033,2.574218095839024
241,3.7000001341104514,4.92185786664486
242,3.000000001490117,3.4161708682775505
243,4.4000000923872005,3.208516150712968
244,0.9000000394880773,1.1902123726904394
245,0.7000000078231097,0.8357719495892526
246,2.300000043213368,1.06372339874506
247,1.200000021606684,1.7716941714286807
248,1.9000000670552255,2.0910002648830415
249,2.0000000610947613,1.6631014794111254
250,2.300000043213368,2.581793847680092
251,0.9000000394880773,1.3380048252642156
252,1.400000009685755,1.9492247581481936
253,1.600000084936619,1.3472125202417375
254,1.600000084936619,1.7539393693208696
255,0.8000000018626452,1.0345530144870283
256,11.8,10.02987562417984
257,0.8000000018626452,0.9600729115307333
258,1.3000000156462195,1.003934619575739
259,0.1,0.5754069332033396
260,3.1000001698732382,3.3109674155712137
